"Step","Name: ppo_me_neg30p10 - Training/objective_proportion","Name: ppo_me_neg30p10 - Training/objective_proportion__MIN","Name: ppo_me_neg30p10 - Training/objective_proportion__MAX","Name: ppo_me_neg30p100 - Training/objective_proportion","Name: ppo_me_neg30p100 - Training/objective_proportion__MIN","Name: ppo_me_neg30p100 - Training/objective_proportion__MAX","Name: ppo_me30 - Training/objective_proportion","Name: ppo_me30 - Training/objective_proportion__MIN","Name: ppo_me30 - Training/objective_proportion__MAX"
"2428","0.05365719774941672","0.05187319884726212","0.056813503499382474","0.056813503499382446","0.04487443392342526","0.06628242074927942","0.04995196926032669","0.04075751337999179","0.06381226842321959"
"2429","0.05363511659807951","0.05185185185185172","0.05679012345679014","0.05679012345679011","0.04485596707818928","0.0662551440329217","0.049931412894375936","0.040740740740740765","0.06378600823045283"
"2430","0.05375017139723018","0.05183052241875758","0.05717811600164543","0.05690388043329218","0.0448375154257507","0.0662278897573014","0.049910873440285275","0.04072398190045251","0.06375976964212274"
"2431","0.05372807017543855","0.05180921052631566","0.05715460526315791","0.05701754385964911","0.044819078947368404","0.06620065789473673","0.04989035087719306","0.04070723684210528","0.06373355263157911"
"2432","0.05370598712152345","0.051787916152897524","0.05713111385121251","0.056994108782024926","0.04480065762433209","0.06617344841759133","0.04986984518427189","0.04069050554870532","0.06370735717221553"
"2433","0.05368392221309226","0.0517666392769103","0.057107641741988506","0.05697069296083263","0.04478225143796219","0.06614626129827433","0.049849356340728644","0.04067378800328679","0.06368118323746934"
"2434","0.05379876796714575","0.05174537987679658","0.057084188911704324","0.05694729637234769","0.044763860369609845","0.06611909650924014","0.04982888432580431","0.04065708418891172","0.06365503080082151"
"2435","0.05377668308702788","0.05172413793103435","0.05706075533661742","0.056923918992884494","0.0447454844006568","0.0660919540229884","0.04980842911877401","0.04064039408866997","0.06362889983579655"
"2436","0.05375461633155515","0.051702913418136924","0.057037340993024224","0.056900560798796324","0.04472712351251538","0.0660648338120639","0.04978799069894687","0.040623717685679135","0.0636027903159624"
"2437","0.0537325676784249","0.051681706316652865","0.057013945857260065","0.057013945857260044","0.04470877768662838","0.06644790812141088","0.04976756904566592","0.04060705496308452","0.06357670221493042"
"2438","0.05371053710537101","0.05166051660516592","0.056990569905699076","0.05699056990569904","0.044690446904469036","0.06642066420664196","0.04974716413830812","0.04059040590405907","0.06355063550635522"
"2439","0.0536885245901639","0.05163934426229495","0.05696721311475412","0.05710382513661202","0.04508196721311475","0.06639344262295072","0.049726775956284226","0.0405737704918033","0.06352459016393458"
"2440","0.053666530110610365","0.05161818926669385","0.05694387546087671","0.05708043151713777","0.0450634985661614","0.06636624334289215","0.049706404479038714","0.04055714870954529","0.0634985661614094"
"2441","0.05364455364455361","0.05159705159705147","0.05692055692055694","0.05719355719355718","0.045045045045045036","0.06674856674856665","0.049686049686049755","0.040540540540540564","0.06347256347256362"
"2442","0.053622595169873076","0.05157593123209156","0.05689725747032339","0.05717014599536088","0.04502660663119115","0.06672124437167407","0.04966571155682911","0.040523945968072066","0.06344658207122406"
"2443","0.053600654664484416","0.051554828150572704","0.05687397708674306","0.057146753955264584","0.04500818330605564","0.06669394435351872","0.04964539007092206","0.04050736497545011","0.06342062193126038"
"2444","0.053578732106339434","0.05153374233128822","0.05685071574642129","0.05712338104976141","0.04498977505112474","0.06666666666666657","0.049625085207907364","0.04049079754601229","0.06339468302658502"
"2445","0.053556827473425966","0.051512673753066104","0.056827473426001654","0.057100027255382935","0.04497138184791496","0.06663941128372844","0.04960479694739719","0.04047424366312349","0.06336876533115306"
"2446","0.05353494074376785","0.05149162239476898","0.056804250102165936","0.05707669254869909","0.04495300367797302","0.06661217817735994","0.049584525269036984","0.040457703310175744","0.06334286881896214"
"2447","0.053513071895424806","0.051470588235294","0.05678104575163401","0.057053376906318086","0.04493464052287581","0.06658496732026134","0.04956427015250551","0.04044117647058825","0.06331699346405244"
"2448","0.053491220906492415","0.051449571253572766","0.05675786035116376","0.05703008030488634","0.04491629236423029","0.06655777868517752","0.0495440315775147","0.040424663127807285","0.06329113924050647"
"2449","0.05346938775510201","0.05142857142857131","0.05673469387755104","0.05700680272108843","0.04489795918367346","0.06653061224489785","0.0496598639455783","0.04040816326530614","0.06326530612244913"
"2450","0.05344757241942061","0.05140758873928997","0.05671154630762956","0.057255541955664346","0.045287637698898396","0.06691146470828223","0.049639602883177","0.04039167686658509","0.06323949408404747"
"2451","0.05342577487765087","0.05138662316476334","0.05668841761827082","0.05723219140837411","0.04526916802610113","0.0668841761827079","0.049619358346927746","0.04037520391517131","0.06321370309951074"
"2452","0.053403995108030955","0.05136567468406022","0.05666530778638404","0.05720885989944285","0.045250713412148376","0.06685690990623716","0.049599130316619174","0.04035874439461886","0.06318793314309024"
"2453","0.053382233088834524","0.0513447432762835","0.056642216788916074","0.0571855474055963","0.04523227383863079","0.06682966585167065","0.04957891877207288","0.040342298288508584","0.06316218418907919"
"2454","0.05336048879837064","0.05132382892057015","0.05661914460285134","0.0571622539035981","0.04521384928716903","0.06680244399185327","0.04955872369314331","0.040325865580448095","0.06313645621181277"
"2455","0.05333876221498368","0.05130293159609109","0.056596091205211745","0.057138979370249726","0.04519543973941367","0.06677524429967417","0.04953854505971777","0.04030944625407169","0.06311074918566789"
"2456","0.05331705331705328","0.05128205128205117","0.05657305657305659","0.05711572378239044","0.04517704517704517","0.06674806674806666","0.04951838285171625","0.04029304029304032","0.06308506308506322"
"2457","0.05329536208299427","0.05126118795768907","0.05655004068348252","0.05709248711689719","0.04515866558177379","0.06672091131000804","0.049498237049091474","0.04027664768104153","0.06305939788445904"
"2458","0.05327368849125658","0.05124034160227724","0.05652704351362344","0.05706926935068455","0.04514030093533956","0.06669377795851963","0.04947810763182872","0.040260268401789374","0.06303375355835718"
"2459","0.05325203252032517","0.05121951219512184","0.05650406504065043","0.057181571815718146","0.045528455284552835","0.06666666666666658","0.04945799457994587","0.04024390243902442","0.06300813008130093"
"2460","0.05323039414872","0.051198699715562665","0.056481105241771655","0.05715833671949072","0.04550995530272246","0.06663957740755781","0.049437897873493224","0.04022754977651364","0.06298252742787497"
"2461","0.05320877335499591","0.05117790414297308","0.05645816409423235","0.057135120498239905","0.0454914703493095","0.06661251015434597","0.04941781749255355","0.040211210398050395","0.06295694557270524"
"2462","0.053187170117742565","0.05115712545675994","0.056435241575314675","0.057247259439707675","0.04547300040600893","0.06658546488022728","0.04939775341724192","0.04019488428745435","0.06293138449045892"
"2463","0.05343614718614716","0.05154220779220768","0.05681818181818184","0.05722402597402596","0.04545454545454545","0.06655844155844147","0.049512987012987085","0.04017857142857146","0.06331168831168844"
"2464","0.05354969574036508","0.05152129817444208","0.05720081135902639","0.05720081135902636","0.04543610547667342","0.06653144016227172","0.049492900608519345","0.04016227180527387","0.06328600405679527"
"2465","0.053527980535279775","0.05150040551500394","0.057177615571776176","0.05717761557177615","0.045417680454176795","0.06650446066504452","0.04947283049472837","0.04014598540145989","0.06326034063260354"
"2466","0.05350628293473852","0.05147952979327106","0.05715443858937983","0.057154438589379804","0.045399270368869066","0.06647750304012963","0.04958789352790171","0.04012971220105395","0.06323469801378205"
"2467","0.053484602917341945","0.05145867098865466","0.057131280388978946","0.05713128038897892","0.045380875202593186","0.06645056726093995","0.049567801188546805","0.04011345218800652","0.06320907617504065"
"2468","0.05346294046172536","0.051437829080599316","0.05710814094775214","0.057243148373160524","0.04536249493722154","0.06642365330093147","0.049547725124881946","0.04009720534629409","0.06318347509113015"
"2469","0.05357624831309038","0.051821862348178024","0.057085020242914994","0.057219973009446694","0.04534412955465586","0.06639676113360315","0.04952766531713907","0.04008097165991907","0.06315789473684225"
"2470","0.053554566302441625","0.0518008903278024","0.05706191825171997","0.057196816403615264","0.045325779036827184","0.06636989073249688","0.04950762174558215","0.040064751112909795","0.06313233508700945"
"2471","0.05353290183387268","0.0517799352750808","0.05703883495145633","0.05717367853290183","0.04530744336569578","0.06634304207119733","0.04948759439050709","0.04004854368932043","0.06310679611650499"
"2472","0.05364604394123194","0.051758997169429846","0.05701577031945008","0.057150559374578774","0.0452891225232511","0.06631621512333191","0.04946758323224162","0.04003234937323094","0.06308127780024275"
"2473","0.05375909458367014","0.051738075990299115","0.05739692805173809","0.05712745890595527","0.04527081649151171","0.06628940986257066","0.049447588251145314","0.04001616814874701","0.06305578011317717"
"2474","0.0537373737373737","0.051717171717171724","0.05737373737373739","0.0571043771043771","0.045252525252525246","0.06626262626262619","0.049427609427609494","0.04000000000000004","0.06303030303030316"
"2475","0.05371567043618738","0.05169628432956382","0.05735056542810987","0.0570813139472267","0.04523424878836833","0.06623586429725356","0.049407646742057144","0.03998384491114705","0.06300484652665603"
"2476","0.0536939846588615","0.05167541380702464","0.05732741219216796","0.057058269411923025","0.04521598708114654","0.06620912394025023","0.04938770017494287","0.03996770286637065","0.06297941057731139"
"2477","0.05367231638418076","0.05165456012913641","0.05730427764326071","0.05716976055959106","0.04519774011299434","0.06618240516545594","0.04936776970675283","0.03995157384987898","0.06295399515738512"
"2478","0.05365066559096407","0.05163372327551433","0.057281161758773715","0.05714669893774371","0.045179507866075025","0.06615570794675266","0.049347855318004646","0.03993545784590565","0.06292860024203321"
"2479","0.05362903225806449","0.051612903225806465","0.05725806451612905","0.0571236559139785","0.04516129032258064","0.06612903225806445","0.04946236559139792","0.04032258064516134","0.06290322580645175"
"2480","0.053607416364369186","0.05159209995969369","0.05723498589278518","0.057100631465806795","0.04514308746473196","0.06610237807335745","0.049442429128039846","0.04030632809351073","0.0628778718258768"
"2481","0.05358581788879933","0.051571313456889624","0.05721192586623692","0.05721192586623691","0.045124899274778404","0.06647864625302169","0.04942250872951928","0.040290088638195054","0.06285253827558435"
"2482","0.053698483017854716","0.05155054369714057","0.05718888441401532","0.05718888441401531","0.045106725734997986","0.06645187273459519","0.04940260437642644","0.04027386226339111","0.06282722513089019"
"2483","0.05367686527106814","0.05152979066022546","0.05716586151368761","0.057165861513687605","0.04508856682769726","0.0664251207729468","0.04938271604938279","0.040257648953301174","0.0628019323671499"
"2484","0.053789403085177705","0.051911468812877275","0.057142857142857155","0.05714285714285714","0.04507042253521127","0.06639839034205225","0.04936284372904099","0.040241448692152966","0.06277665995975869"
"2485","0.05376776615714666","0.05189058728881739","0.05711987127916333","0.05711987127916331","0.04505229283990346","0.06637168141592914","0.049342987396084816","0.040225261464199566","0.06275140788415139"
"2486","0.05374614662913816","0.05186972255729796","0.05709690390028148","0.057096903900281465","0.04503417772416566","0.06634499396863684","0.049457177322074865","0.04020908725371939","0.0627261761158023"
"2487","0.053724544480171464","0.05184887459807075","0.05707395498392284","0.057073954983922835","0.04501607717041801","0.06631832797427646","0.04943729903536986","0.04019292604501613","0.06270096463022522"
"2488","0.053702959689299556","0.05182804339092006","0.05705102450783448","0.05705102450783447","0.04499799116110888","0.0662916834069907","0.04941743672157501","0.04017677782241869","0.06267577340297321"
"2489","0.05368139223560906","0.05180722891566266","0.057028112449799204","0.0570281124497992","0.044979919678714855","0.06626506024096379","0.049397590361445864","0.04016064257028117","0.06265060240963868"
"2490","0.05365984209822022","0.05178643115214774","0.057005218787635495","0.05700521878763548","0.044961862705740666","0.06623845845042145","0.049377759935768845","0.040144520272982785","0.0626254516258532"
"2491","0.053638309256286744","0.05176565008025683","0.05698234349919744","0.05698234349919743","0.0449438202247191","0.06621187800963076","0.04935794542536123","0.04012841091492782","0.06260032102728745"
"2492","0.05375050140393098","0.05214600882470907","0.05695948656237466","0.05695948656237465","0.04492579221821099","0.06618531889290005","0.04947185452600623","0.04011231448054558","0.06257521058965115"
"2493","0.05372894947874896","0.052125100240577274","0.05693664795509223","0.05693664795509223","0.04490777866880513","0.06615878107457893","0.0494520181769581","0.040096230954290345","0.06255012028869299"
"2494","0.05370741482965929","0.05210420841683355","0.056913827655310625","0.05691382765531062","0.044889779559118236","0.06613226452905806","0.04943219772879099","0.04008016032064133","0.06252505010020053"
"2495","0.053685897435897405","0.05208333333333322","0.05689102564102565","0.05689102564102564","0.04487179487179487","0.06610576923076918","0.049545940170940245","0.04006410256410261","0.06250000000000012"
"2496","0.05366439727673205","0.05206247496996384","0.05686824189026833","0.05686824189026832","0.04485382458950741","0.06607929515418497","0.04952609798424784","0.04004805766920309","0.06247496996395687"
"2497","0.05364291433146514","0.0520416333066452","0.0568454763811049","0.05684547638110488","0.04483586869495596","0.066052842273819","0.04950627168401395","0.04003202562049644","0.062449959967974505"
"2498","0.05362144857943174","0.05202080832332921","0.056822729091636666","0.05682272909163666","0.04481792717086835","0.06602641056422563","0.0494864612511672","0.04001600640256107","0.06242496998799532"
"2499","0.05359999999999996","0.05199999999999988","0.05680000000000001","0.05680000000000001","0.0448","0.06599999999999995","0.049466666666666735","0.04000000000000004","0.06240000000000012"
"2500","0.053578568572570935","0.05197920831667321","0.056777289084366266","0.056777289084366266","0.044782087165133946","0.06597361055577763","0.04944688791150214","0.03998400639744107","0.06237504998000812"
"2501","0.05369038102851049","0.051958433253397156","0.05675459632294166","0.05675459632294166","0.04476418864908074","0.06594724220623496","0.04942712496669338","0.039968025579536416","0.06235011990407686"
"2502","0.053668930616593384","0.05193767479025157","0.05673192169396725","0.05673192169396724","0.044746304434678384","0.06592089492608864","0.04940737781329079","0.03995205753096289","0.062325209748302156"
"2503","0.05364749733759314","0.05191693290734811","0.05670926517571886","0.05670926517571886","0.04472843450479233","0.0658945686900958","0.04938764643237494","0.03993610223642177","0.06230031948881801"
"2504","0.053626081170991304","0.05189620758483021","0.05668662674650699","0.056686626746506985","0.044710578842315364","0.06586826347305384","0.049367930805056616","0.03992015968063877","0.06227544910179652"
"2505","0.053737696195796714","0.05227454110135662","0.05666400638467678","0.05666400638467678","0.04469273743016759","0.06584197924980043","0.04934823091247679","0.039904229848363976","0.062250598563447834"
"2506","0.053716261135487255","0.05225368966892688","0.0566414040686079","0.056641404068607897","0.044674910251296364","0.06581571599521335","0.04932854673580648","0.03988831272437181","0.062225767850020056"
"2507","0.053694843168527344","0.052232854864433687","0.05661881977671452","0.05661881977671451","0.04465709728867623","0.06578947368421048","0.049308878256246746","0.039872408293460976","0.06220095693779915"
"2508","0.053673442274478504","0.05221203666799509","0.0565962534874452","0.0565962534874452","0.04463929852530888","0.06576325229174966","0.04928922545502864","0.03985651654045441","0.06217616580310892"
"2509","0.053652058432934885","0.05219123505976083","0.056573705179282875","0.05657370517928287","0.0446215139442231","0.06573705179282864","0.04926958831341308","0.03984063745019925","0.062151394422310866"
"2510","0.05363069162352313","0.05217045001991226","0.05655117483074473","0.056551174830744726","0.0446037435284747","0.06571087216248502","0.04924996681269089","0.039824771007566755","0.06212664277180417"
"2511","0.05374203821656048","0.0521496815286623","0.056528662420382174","0.05652866242038216","0.04458598726114649","0.06568471337579612","0.049230360934182656","0.039808917197452276","0.06210191082802559"
"2512","0.053720652606446435","0.052128929566255346","0.056506167926780745","0.05650616792678074","0.04456824512534818","0.06565857540787898","0.0492107706592387","0.03979307600477522","0.06207719856744937"
"2513","0.05383187483426143","0.05250596658711205","0.05648369132856007","0.05648369132856007","0.04455051710421638","0.06563245823389016","0.049191195969238995","0.03977724741447897","0.06205250596658722"
"2514","0.053810470510271664","0.05248508946322055","0.056461232604373766","0.056461232604373766","0.04453280318091451","0.0656063618290258","0.04917163684559318","0.039761431411530865","0.06202783300198818"
"2515","0.053789083200847874","0.052464228934817045","0.05643879173290939","0.05643879173290939","0.04451510333863275","0.0655802861685214","0.0491520932697404","0.03974562798092215","0.06200317965023858"
"2516","0.053767712885710466","0.05244338498212145","0.056416368692888366","0.05641636869288836","0.044497417560588","0.06555423122765192","0.04913256522314932","0.039729837107667906","0.061978545887961964"
"2517","0.05374635954461209","0.0524225575853851","0.05639396346306593","0.05639396346306593","0.04447974583002382","0.06552819698173148","0.04911305268731805","0.03971405877680704","0.06195393169181901"
"2518","0.053725023157337536","0.05240174672489071","0.05637157602223105","0.056503903665475724","0.04485907105994442","0.0655021834061135","0.049093555643774045","0.039698292973402195","0.06192933703850745"
"2519","0.05383597883597879","0.05238095238095226","0.05674603174603175","0.05648148148148149","0.044841269841269835","0.06547619047619044","0.04907407407407414","0.039682539682539736","0.06190476190476201"
"2520","0.05381462382652383","0.05236017453391499","0.05672352241174138","0.05659129974877695","0.04522015073383577","0.06545021816739385","0.04905460795980438","0.03966679888932968","0.06188020626735433"
"2521","0.05379328575204859","0.05233941316415531","0.05670103092783506","0.05656886069257203","0.04520222045995241","0.06542426645519425","0.04903515728258003","0.039651070578905684","0.06185567010309289"
"2522","0.0537719645924164","0.05231866825208073","0.0566785572730876","0.05654643942396618","0.045184304399524367","0.06539833531510103","0.04901572202404552","0.039635354736424946","0.06183115338882294"
"2523","0.05388272583201264","0.052297939778129826","0.056656101426307455","0.05652403592181723","0.04516640253565768","0.0653724247226624","0.04899630216587434","0.0396196513470682","0.06180665610142642"
"2524","0.05386138613861382","0.05227722772277215","0.05663366336633664","0.05650165016501651","0.04514851485148514","0.06534653465346531","0.048976897689769046","0.03960396039603966","0.06178217821782189"
"2525","0.053840063341250945","0.05225653206650819","0.05661124307205068","0.05647928213248879","0.04513064133016626","0.06532066508313536","0.04895750857746114","0.03958828186856696","0.06175771971496448"
"2526","0.053818757419865415","0.05223585278986929","0.05658884052235854","0.05658884052235854","0.04511278195488721","0.06569054214483575","0.048938134810711055","0.03957261574990112","0.061733280569845776"
"2527","0.05379746835443033","0.0522151898734176","0.05656645569620254","0.056566455696202535","0.04509493670886075","0.06566455696202529","0.048918776371308086","0.03955696202531651","0.06170886075949378"
"2528","0.05377619612495053","0.05219454329774602","0.05654408857255833","0.05654408857255833","0.04507710557532621","0.06563859232898377","0.04889943324107032","0.039541320680110764","0.06168446026097282"
"2529","0.05375494071146241","0.05217391304347813","0.05652173913043479","0.056521739130434796","0.045059288537549404","0.06561264822134386","0.0488801054018446","0.03952569169960479","0.06166007905138351"
"2530","0.05373370209403394","0.052153299091268146","0.05649940734887397","0.05649940734887398","0.04504148557882259","0.06558672461477676","0.048992493085736936","0.03951007506914268","0.061635717107862614"
"2531","0.05371248025276457","0.05213270142180082","0.05647709320695104","0.056477093206951046","0.04502369668246445","0.0655608214849921","0.04897314375987369","0.039494470774091676","0.06161137440758305"
"2532","0.05369127516778519","0.05211212001579142","0.05645479668377419","0.0564547966837742","0.04500592183181997","0.06553493880773785","0.04895380971180426","0.03947887879984213","0.06158705092775376"
"2533","0.05367008681925805","0.052091554853985665","0.05643251775848462","0.056432517758484624","0.04498816101026045","0.06550907655880031","0.04893449092344127","0.03946329913180747","0.061562746645619684"
"2534","0.05364891518737669","0.052071005917159637","0.05641025641025642","0.056410256410256425","0.044970414201183424","0.06548323471400394","0.048915187376725906","0.03944773175542411","0.061538461538461646"
"2535","0.05362776025236588","0.052050473186119744","0.05638801261829654","0.05638801261829655","0.04495268138801261","0.06545741324921135","0.048895899053627824","0.039432176656151466","0.061514195583596325"
"2536","0.05360662199448163","0.05202995664170267","0.05636578636184471","0.056365786361844715","0.04493496255419786","0.06543161214032321","0.04900801471554337","0.039416633819471865","0.061884115096570866"
"2537","0.05358550039401099","0.05200945626477529","0.05634357762017338","0.056343577620173384","0.04491725768321512","0.06540583136327817","0.048988705017073884","0.039401103230890515","0.06185973207249814"
"2538","0.053564395431272116","0.051988972036234614","0.05632138637258764","0.05632138637258765","0.04489956675856635","0.06538007089405277","0.048969410529079764","0.03938558487593546","0.0618353682552187"
"2539","0.05354330708661414","0.05196850393700775","0.056299212598425206","0.05643044619422574","0.04488188976377951","0.065748031496063","0.04895013123359587","0.03937007874015753","0.06181102362204736"
"2540","0.05352223534041711","0.05194805194805182","0.05627705627705629","0.05640823822642007","0.044864226682408484","0.06572215663124754","0.04906204906204914","0.03935458480913031","0.06218024399842593"
"2541","0.053501180173092015","0.051927616050353925","0.05625491738788357","0.05638604773144507","0.04484657749803303","0.06569630212431157","0.049042748492001124","0.039339103068450086","0.062155782848151174"
"2542","0.053480141565080574","0.051907196224931056","0.05623279591034212","0.05636387468868792","0.04482894219425874","0.0656704679512387","0.04902346310132397","0.03932363350373579","0.06213134093590259"
"2543","0.0534591194968553","0.05188679245283006","0.05621069182389938","0.05634171907756815","0.04481132075471697","0.06564465408805031","0.04913522012578624","0.03930817610062898","0.06250000000000011"
"2544","0.053438113948919404","0.05186640471512757","0.05618860510805502","0.05631958087753767","0.044793713163064824","0.0656188605108055","0.049115913555992215","0.03929273084479376","0.06247544204322211"
"2545","0.053417124901806716","0.05184603299292996","0.056166535742340935","0.05629746006808067","0.044776119402985065","0.06559308719560093","0.04909662215239599","0.03927729772191678","0.062450903377847714"
"2546","0.053396152336081616","0.051825677267373256","0.05614448370632117","0.05627535662871353","0.04475853945818609","0.06556733411857085","0.04907734589713395","0.03926187671770715","0.06242638398115441"
"2547","0.05337519623233905","0.05180533751962311","0.056122448979591844","0.056253270538984844","0.04474097331240188","0.06554160125588696","0.04905808477237056","0.03924646781789643","0.06240188383045537"
"2548","0.05335425657120435","0.05178501373087473","0.0561004315417811","0.056361972015169355","0.04472342094939191","0.0659081992938407","0.04903883876029822","0.03923107100823857","0.062377402903099365"
"2549","0.05333333333333329","0.05176470588235282","0.056078431372549024","0.056339869281045764","0.04470588235294117","0.06588235294117645","0.04901960784313733","0.039215686274509845","0.0623529411764707"
"2550","0.05331242649941195","0.05174441395531152","0.056056448451587616","0.056317783875604356","0.04468835750686005","0.0658565268522148","0.049000392003136106","0.03920031360250886","0.062328498627989136"
"2551","0.05329153605015669","0.051724137931034364","0.05603448275862069","0.05629571577847442","0.04467084639498432","0.06583072100313478","0.04911180773249746","0.03918495297805647","0.06230407523510983"
"2552","0.05327066196631409","0.05170387779083419","0.05601253427340384","0.05627366496931716","0.04465334900117508","0.06580493537015275","0.04909257083170134","0.03916960438699574","0.06227967097532326"
"2553","0.05324980422866088","0.05168363351605313","0.05599060297572435","0.05625163142782565","0.04463586530931871","0.0657791699295223","0.04907334899504054","0.0391542678151919","0.062255285826155166"
"2554","0.05322896281800387","0.051663405088062504","0.05596868884540117","0.05622961513372474","0.044618395303326806","0.06575342465753424","0.04905414220482721","0.039138943248532336","0.062230919765166454"
"2555","0.053208137715179925","0.051643192488262796","0.055946791862284816","0.056207616066771014","0.04460093896713615","0.06572769953051642","0.04916536254564432","0.03912363067292649","0.06259780907668243"
"2556","0.053187328901055875","0.051622995698083575","0.05592491200625733","0.05618563420675273","0.04458349628470864","0.06570199452483379","0.049146134793377726","0.03910833007430587","0.06257332811888944"
"2557","0.053166536356528495","0.051602814698983465","0.05590304925723221","0.056163669533489724","0.044566067240031274","0.0656763096168882","0.04912692207453748","0.039093041438623966","0.0625488663017984"
"2558","0.05314576006252438","0.05158264947245006","0.055881203595154354","0.05614172202683342","0.04454865181711606","0.06565064478311841","0.04910772437149936","0.03907776475185623","0.06252442360297003"
"2559","0.05312499999999996","0.051562499999999886","0.055859374999999996","0.05611979166666669","0.044531249999999994","0.065625","0.04908854166666674","0.039062500000000035","0.06250000000000012"
"2560","0.05310425614994139","0.05154236626317833","0.055837563451776644","0.056097878432903835","0.044513861772745016","0.0655993752440453","0.04906937394247046","0.039047247169074616","0.06247559547051945"
"2561","0.05308352849336451","0.0515222482435596","0.05581576893052302","0.05620608899297427","0.04449648711943793","0.06596409055425449","0.04905022118136879","0.039032006245121036","0.062451209992193724"
"2562","0.05306281701131482","0.05150214592274666","0.055793991416309","0.056184159188451065","0.044479126024190394","0.06593835349200157","0.04903108336584739","0.039016777214202145","0.062426843542723494"
"2563","0.05304212168486735","0.05148205928237118","0.05577223088923556","0.05616224648985962","0.04446177847113884","0.06591263650546023","0.049011960478419214","0.03900156006240253","0.062402496099844114"
"2564","0.05302144249512666","0.05146198830409345","0.05575048732943469","0.056140350877193","0.04444444444444443","0.0658869395711501","0.048992852501624516","0.0389863547758285","0.06237816764132566"
"2565","0.053000779423226764","0.05144193296960238","0.05572876071706936","0.056118472330475476","0.04442712392829305","0.06586126266562745","0.048973759418030734","0.03897116134060799","0.062353858144972844"
"2566","0.052980132450331084","0.051421893260615394","0.05570705103233345","0.056226464095572026","0.044409816906895196","0.06583560576548501","0.04895468121023252","0.03895597974289058","0.06232956758862498"
"2567","0.05295950155763235","0.05140186915887839","0.0556853582554517","0.05620456905503637","0.044392523364485965","0.06580996884735203","0.04893561786085159","0.0389408099688474","0.06230529595015589"
"2568","0.052938886726352614","0.05138186064616571","0.05566368236667963","0.05618269106007528","0.044375243285325015","0.06578435188789412","0.048916569352536736","0.03892565200467112","0.06228104320747385"
"2569","0.05291828793774315","0.05136186770428004","0.05564202334630349","0.056290531776913115","0.044747081712062244","0.06575875486381323","0.04889753566796376","0.03891050583657592","0.06225680933852153"
"2570","0.05289770517308436","0.051341890315052395","0.05562038117464021","0.05626863736548685","0.04472967716841694","0.06573317775184753","0.04887851678983542","0.0388953714507974","0.0622325943212759"
"2571","0.0528771384136858","0.05132192846034203","0.055598755832037314","0.05624675997926388","0.0447122861586314","0.06570762052877138","0.04885951270088137","0.038880248833592576","0.062208398133748184"
"2572","0.05285658764088608","0.05130198212203642","0.0555771472988729","0.056224899598393586","0.04469490866692575","0.06568208317139526","0.04897007384376222","0.03886513797123984","0.062184220753983804"
"2573","0.052836052836052784","0.05128205128205117","0.055555555555555546","0.05620305620305621","0.04467754467754466","0.06565656565656566","0.048951048951049035","0.03885003885003889","0.062160062160062285"
"2574","0.052815533980582474","0.051262135922329984","0.05553398058252426","0.05618122977346279","0.044660194174757264","0.06563106796116505","0.04893203883495153","0.03883495145631072","0.06213592233009721"
"2575","0.052924430641821896","0.05124223602484461","0.05590062111801241","0.05615942028985508","0.04464285714285712","0.06560559006211181","0.04904244306418227","0.03920807453416153","0.06211180124223615"
"2576","0.05290389341611688","0.051222351571594764","0.0558789289871944","0.0561376277325055","0.04462553356616218","0.06558013193636011","0.049023412236450736","0.03919285991462945","0.062087698874660584"
"2577","0.05288337212309279","0.05120248254460811","0.055857253685027135","0.05624515128006208","0.04499612102404963","0.06555469356089993","0.049133695371088776","0.03956555469356094","0.06206361520558585"
"2578","0.052992115807160345","0.05118262892594017","0.05622334238076772","0.05622334238076776","0.04497867390461417","0.0655292749127569","0.04911464391883166","0.0395502132609539","0.06203955021326108"
"2579","0.052971576227390134","0.05116279069767431","0.05620155038759688","0.056201550387596916","0.0449612403100775","0.06550387596899226","0.04922480620155046","0.039534883720930274","0.062015503875969116"
"2580","0.05308020147229751","0.05153041456799679","0.05617977528089886","0.056179775280898896","0.04494382022471908","0.06547849670670285","0.04920573421154598","0.03951956605966684","0.06199147617202647"
"2581","0.053188742576813795","0.0515104570100697","0.05615801704105343","0.056158017041053464","0.044926413632842735","0.06545313710302093","0.049186676994577926","0.039504260263361776","0.06196746707978324"
"2582","0.05316815072912629","0.05149051490514903","0.056136275648470756","0.05613627564847079","0.04490902051877659","0.06542779713511422","0.04916763453348827","0.039488966318234654","0.061943476577623044"
"2583","0.053147574819401404","0.0514705882352941","0.05611455108359131","0.05611455108359135","0.04489164086687304","0.06540247678018578","0.049148606811145586","0.03947368421052636","0.06191950464396297"
"2584","0.05312701482914244","0.05145067698259186","0.05609284332688586","0.056092843326885904","0.04487427466150868","0.06537717601547391","0.04912959381044495","0.03945841392649908","0.06189555125725351"
"2585","0.05323536994070632","0.051430781129156986","0.056071152358855354","0.0560711523588554","0.044856921887084275","0.06535189481825215","0.04911059551430789","0.03944315545243624","0.06187161639597847"
"2586","0.053214791908259194","0.051410900657131796","0.056049478160030905","0.05604947816003095","0.04483958252802472","0.06532663316582918","0.049091611905682335","0.03942790877464249","0.06184770003865494"
"2587","0.05319422977846466","0.05139103554868623","0.05602782071097371","0.05602782071097375","0.04482225656877896","0.06530139103554872","0.0492014425553839","0.03979907264296759","0.0618238021638332"
